 3.04393, -29.72545, 477.93866, -35.70816, 14.51169,  2.31249
 2.93330, -29.23483, 478.49873, -35.80106, 14.41306,  2.40050
 3.15815, -30.36399, 477.92245, -35.70800, 14.31545,  2.38094
 2.90795, -29.73523, 477.98778, -35.70800, 14.31545,  2.52995
 2.86712, -30.14872, 478.06924, -35.70800, 14.31545,  2.56504
 3.00224, -30.50128, 477.95384, -35.70800, 14.31545,  2.50537
 3.00492, -29.75376, 477.47681, -35.80509, 14.21763,  2.57112
 3.22634, -29.63317, 477.99975, -35.70938, 14.11932,  2.59859
 2.99271, -29.86664, 477.44313, -35.61633, 14.02172,  2.40897
 3.33489, -29.53540, 478.03225, -35.70922, 13.92308,  2.53119
 3.75713, -30.25822, 477.45177, -35.80493, 14.02138,  2.56857
 4.00868, -30.14081, 477.42948, -35.80493, 14.02138,  2.40849
 4.01756, -30.02574, 477.46357, -35.80493, 14.02138,  2.30330
 3.60584, -29.66188, 477.45480, -35.80493, 14.02138,  2.56880
 3.39830, -29.61818, 477.46421, -35.80493, 14.02138,  2.43360
 3.24463, -30.00927, 477.42970, -35.80493, 14.02138,  2.44466
 3.36777, -30.54727, 477.96719, -35.70922, 13.92308,  2.47285
 3.21119, -30.05941, 477.97830, -35.70922, 13.92308,  2.57688
 3.50520, -29.91861, 478.01475, -35.70922, 13.92308,  2.53257
 3.97619, -29.80533, 478.46485, -35.61351, 13.82478,  2.57400
 3.74477, -29.93063, 477.98331, -35.70922, 13.92308,  2.53417
 3.88037, -30.06029, 478.55686, -35.80211, 13.82444,  2.66536
 3.50254, -29.91516, 478.53196, -35.80211, 13.82444,  2.52782
 3.99943, -30.17096, 478.47417, -35.80211, 13.82444,  2.60060
 3.65829, -29.88281, 478.50870, -35.80211, 13.82444,  2.37269
 3.63027, -30.01108, 477.94000, -35.89920, 13.72662,  2.46666
 3.19124, -29.67062, 478.00332, -35.71044, 13.53071,  2.54158
 3.20044, -29.50512, 478.03588, -35.71060, 13.72696,  2.44364
 3.99019, -29.64455, 478.47763, -35.80350, 13.62832,  2.47165
 3.81222, -29.42967, 478.05581, -35.71044, 13.53071,  2.56786
 4.04802, -29.53700, 477.43785, -35.80753, 13.43289,  2.61592
 3.96486, -29.18572, 477.49536, -35.80753, 13.43289,  2.40558
 3.79867, -29.66093, 476.97513, -35.90324, 13.53119,  2.50666
 3.83379, -29.52452, 476.40728, -35.99894, 13.62950,  2.60101
 3.81985, -29.79844, 476.39265, -35.81018, 13.43359,  2.40909
 3.77311, -29.43928, 476.45321, -35.81018, 13.43359,  2.51215
 3.69463, -29.78069, 475.82390, -35.90588, 13.53189,  2.50964
 3.92572, -29.78368, 476.43723, -35.99894, 13.62950,  2.44327
 3.29229, -29.67111, 476.50780, -35.99894, 13.62950,  2.42976
 3.57694, -29.88571, 476.46351, -35.99894, 13.62950,  2.57059
 3.36435, -30.13832, 476.91847, -35.90185, 13.72732,  2.31127
 3.59197, -29.78070, 476.94907, -35.90185, 13.72732,  2.53765
 3.37348, -29.39095, 476.96345, -35.90185, 13.72732,  2.36943
 3.35080, -29.76946, 477.51051, -35.80614, 13.62902,  2.39972
 3.24972, -29.80488, 477.50581, -35.80614, 13.62902,  2.43839
 2.88224, -29.65454, 477.41564, -35.80614, 13.62902,  2.43215
 2.59647, -29.41639, 478.04226, -35.71044, 13.53071,  2.50689
 3.19259, -29.56326, 476.93140, -35.90324, 13.53119,  2.57386
 3.24358, -30.03404, 477.48026, -35.80614, 13.62902,  2.24366
 3.36883, -30.05186, 476.94590, -35.71309, 13.53141,  2.34325
